,flux
ALDD31_1_FWD_BSU39860-MONOMER,-3.4869020928843604e-36
ALDD31_1_FWD_BSU39860-MONOMER_s,0.0
ALDD32_FWD_BSU19310-MONOMER,0.0
ALDD32_FWD_BSU19310-MONOMER_s,0.0
ALDD32_FWD_BSU38830-MONOMER,0.0
ALDD32_FWD_BSU38830-MONOMER_s,0.0
ALDD32_FWD_BSU39860-MONOMER,0.0
ALDD32_FWD_BSU39860-MONOMER_s,0.0
ALDD3_FWD_BSU19310-MONOMER,0.0
ALDD3_FWD_BSU19310-MONOMER_s,0.0
ALDD3_FWD_BSU38830-MONOMER,0.0
ALDD3_FWD_BSU38830-MONOMER_s,0.0
ALDD3_FWD_BSU39860-MONOMER,0.0
ALDD3_FWD_BSU39860-MONOMER_s,0.0
ALDD4_FWD_BSU19310-MONOMER,0.0
ALDD4_FWD_BSU19310-MONOMER_s,0.0
ALDD4_FWD_BSU38830-MONOMER,0.0
ALDD4_FWD_BSU38830-MONOMER_s,0.0
ALDD4_FWD_BSU39860-MONOMER,0.0
ALDD4_FWD_BSU39860-MONOMER_s,0.0
ALDD4x_FWD_BSU19310-MONOMER,0.0
ALDD4x_FWD_BSU19310-MONOMER_s,0.0
ALDD4x_FWD_BSU38830-MONOMER,0.0
ALDD4x_FWD_BSU38830-MONOMER_s,0.0
ALDD4x_FWD_BSU39860-MONOMER,0.0
ALDD4x_FWD_BSU39860-MONOMER_s,0.0
ALDD5_FWD_BSU19310-MONOMER,0.0
ALDD5_FWD_BSU19310-MONOMER_s,0.0
ALDD5_FWD_BSU38830-MONOMER,0.0
ALDD5_FWD_BSU38830-MONOMER_s,0.0
ALDD5_FWD_BSU39860-MONOMER,0.0
ALDD5_FWD_BSU39860-MONOMER_s,0.0
ALDD6_FWD_BSU19310-MONOMER,0.0
ALDD6_FWD_BSU19310-MONOMER_s,0.0
ALDD6_FWD_BSU38830-MONOMER,0.0
ALDD6_FWD_BSU38830-MONOMER_s,0.0
ALDD6_FWD_BSU39860-MONOMER,0.0
ALDD6_FWD_BSU39860-MONOMER_s,0.0
ALDD7_FWD_BSU19310-MONOMER,0.0
ALDD7_FWD_BSU19310-MONOMER_s,0.0
ALDD7_FWD_BSU38830-MONOMER,0.0
ALDD7_FWD_BSU38830-MONOMER_s,0.0
ALDD7_FWD_BSU39860-MONOMER,0.0
ALDD7_FWD_BSU39860-MONOMER_s,0.0
ALDD8_FWD_BSU19310-MONOMER,0.0
ALDD8_FWD_BSU19310-MONOMER_s,0.0
ALDD8_FWD_BSU38830-MONOMER,0.0
ALDD8_FWD_BSU38830-MONOMER_s,0.0
ALDD8_FWD_BSU39860-MONOMER,0.0
ALDD8_FWD_BSU39860-MONOMER_s,0.0
ALDD9_FWD_BSU19310-MONOMER,0.0
ALDD9_FWD_BSU19310-MONOMER_s,0.0
ALDD9_FWD_BSU38830-MONOMER,0.0
ALDD9_FWD_BSU38830-MONOMER_s,0.0
ALDD9_FWD_BSU39860-MONOMER,0.0
ALDD9_FWD_BSU39860-MONOMER_s,0.0
ALKP_FWD_BSU05740-MONOMER,0.0
ALKP_FWD_BSU05740-MONOMER_s,0.0
ALKP_FWD_BSU09410-MONOMER,1.5400694480458346
ALKP_FWD_BSU09410-MONOMER_s,0.0
ALKP_REV_BSU05740-MONOMER,0.0
ALKP_REV_BSU05740-MONOMER_s,0.0
ALKP_REV_BSU09410-MONOMER,0.0
ALKP_REV_BSU09410-MONOMER_s,1.5400694480458346
ALLTAHr_FWD_CPLX_dummy,0.0
ALLTAHr_FWD_CPLX_dummy_s,0.0
ALLTAHr_REV_CPLX_dummy,0.0
ALLTAHr_REV_CPLX_dummy_s,0.0
ALLTN_FWD_BSU32410-MONOMER,0.0
ALLTN_FWD_BSU32410-MONOMER_s,0.0
ALLTNt2r_FWD_CPLX_dummy,0.0
ALLTNt2r_FWD_CPLX_dummy_s,0.0
ALTRH_FWD_BSU12390-MONOMER,0.0
ALTRH_FWD_BSU12390-MONOMER_s,0.0
AMAA_FWD_CPLX000-6,0.0
AMAA_FWD_CPLX000-6_s,0.0
AMAOTr_FWD_BSU30230-MONOMER,0.0
AMAOTr_FWD_BSU30230-MONOMER_s,0.0
AMAOTr_REV_BSU30230-MONOMER,0.0
AMAOTr_REV_BSU30230-MONOMER_s,0.0
AMMQT7_FWD_BSU22750-MONOMER,0.0
AMMQT7_FWD_BSU22750-MONOMER_s,1.6089801635742187e-05
AMPt6_FWD_CPLX_dummy,0.0
AMPt6_FWD_CPLX_dummy_s,0.004878753872727511
AMPt6_REV_CPLX_dummy,0.0
AMPt6_REV_CPLX_dummy_s,0.0
ANPRT_FWD_BSU22670-MONOMER,0.0037296597205799136
ANPRT_FWD_BSU22670-MONOMER_s,-1.9661791565360132e-37
ANS_FWD_BSU00750-MONOMER,0.0037296597205799136
ANS_FWD_BSU00750-MONOMER_s,-1.9661791565360132e-37
ANS_FWD_BSU22680-MONOMER,0.0
ANS_FWD_BSU22680-MONOMER_s,0.0
ANTIMt1_FWD_BSU25790-MONOMER,0.0
ANTIMt1_FWD_BSU25790-MONOMER_s,0.0
AOXSr_FWD_BSU30220-MONOMER,0.0
AOXSr_FWD_BSU30220-MONOMER_s,0.0
APATi_FWD_BSU14180-MONOMER,0.01952007827357584
APATi_FWD_BSU14180-MONOMER_s,0.00615870425994873
APNPT_FWD_BSU23760-MONOMER,0.0
APNPT_FWD_BSU23760-MONOMER_s,0.0
APNPT_REV_BSU23760-MONOMER,0.0
APNPT_REV_BSU23760-MONOMER_s,0.0
APRAUR_FWD_BSU23280-MONOMER,5.504812801015981e-15
APRAUR_FWD_BSU23280-MONOMER_s,3.825441255959443e-08
APSR_FWD_BSU15570-MONOMER,0.006909623721905243
APSR_FWD_BSU15570-MONOMER_s,0.004057676902455082
APTA1i_FWD_BSU14000-MONOMER,0.01952007827357584
APTA1i_FWD_BSU14000-MONOMER_s,0.00615870425994873
ARABDI_FWD_CPLX_dummy,0.0
ARABDI_FWD_CPLX_dummy_s,0.0
ARABDI_REV_CPLX_dummy,0.0
ARABDI_REV_CPLX_dummy_s,0.0
ARABRr_FWD_BSU29050-MONOMER,0.0
ARABRr_FWD_BSU29050-MONOMER_s,0.0
ARABRr_FWD_BSU33400-MONOMER,0.0
ARABRr_FWD_BSU33400-MONOMER_s,0.0
ARABRr_REV_BSU29050-MONOMER,0.0
ARABRr_REV_BSU29050-MONOMER_s,0.0
ARABRr_REV_BSU33400-MONOMER,0.0
ARABRr_REV_BSU33400-MONOMER_s,0.0
ARAB_Dt_FWD_CPLX_dummy,0.0
ARAB_Dt_FWD_CPLX_dummy_s,0.0
ARAB_Dt_REV_CPLX_dummy,0.0
ARAB_Dt_REV_CPLX_dummy_s,0.0
ARAI_FWD_BSU28800-MONOMER,0.0
ARAI_FWD_BSU28800-MONOMER_s,0.0
ARAI_REV_BSU28800-MONOMER,0.0
ARAI_REV_BSU28800-MONOMER_s,0.0
ARBTpts_FWD_CPLX000-7,0.0
ARBTpts_FWD_CPLX000-7_s,0.0
ARBabc_FWD_CPLX000-8,0.0
ARBabc_FWD_CPLX000-8_s,0.0
ARBt2r_FWD_BSU33960-MONOMER,-2.849647833542478e-31
ARBt2r_FWD_BSU33960-MONOMER_s,0.0
ARGDC_FWD_BSU14630-MONOMER_mod_pydx5p,0.0
ARGDC_FWD_BSU14630-MONOMER_mod_pydx5p_s,0.0
ARGKr_FWD_CPLX_dummy,0.0
ARGKr_FWD_CPLX_dummy_s,0.0
ARGKr_REV_CPLX_dummy,-2.4449025281322543e-32
ARGKr_REV_CPLX_dummy_s,0.0
ARGN_1_FWD_BSU40320-MONOMER,0.0
ARGN_1_FWD_BSU40320-MONOMER_s,0.0
ARGSL_FWD_BSU29440-MONOMER,0.009766183033859361
ARGSL_FWD_BSU29440-MONOMER_s,0.0
ARGSL_REV_BSU29440-MONOMER,0.0
ARGSL_REV_BSU29440-MONOMER_s,0.0
ARGSS_FWD_BSU29450-MONOMER_mod_mg2,0.009766183033859361
ARGSS_FWD_BSU29450-MONOMER_mod_mg2_s,0.0
ARGSS_REV_BSU29450-MONOMER_mod_mg2,0.0
ARGSS_REV_BSU29450-MONOMER_mod_mg2_s,0.0
ARGabc_FWD_CPLX000-9,0.0
ARGabc_FWD_CPLX000-9_s,0.0
ARGt2r_FWD_BSU33330-MONOMER,0.0
ARGt2r_FWD_BSU33330-MONOMER_s,0.003513250368171912
ARGt2r_FWD_BSU37760-MONOMER,0.0
ARGt2r_FWD_BSU37760-MONOMER_s,0.0
ARGt2r_FWD_BSU40330-MONOMER,0.0
ARGt2r_FWD_BSU40330-MONOMER_s,0.0
ARSENBabc_FWD_CPLX8J2-76,0.0
ARSENBabc_FWD_CPLX8J2-76_s,0.0
ARSENBabc_FWD_CPLX8J2-93,0.0
ARSENBabc_FWD_CPLX8J2-93_s,0.0
ARSENBt2_FWD_BSU30070-MONOMER,0.0
ARSENBt2_FWD_BSU30070-MONOMER_s,0.0
ARSNAt1_FWD_BSU25790-MONOMER,0.0
ARSNAt1_FWD_BSU25790-MONOMER_s,0.0
ARSt1_FWD_BSU05340-MONOMER,0.0
ARSt1_FWD_BSU05340-MONOMER_s,0.0
ARSt1_FWD_BSU25790-MONOMER,0.0
ARSt1_FWD_BSU25790-MONOMER_s,0.0
ARSt1_FWD_BSU36030-MONOMER,0.0
ARSt1_FWD_BSU36030-MONOMER_s,0.0
ASAD_FWD_BSU16750-MONOMER,0.0
ASAD_FWD_BSU16750-MONOMER_s,0.0
ASAD_REV_BSU16750-MONOMER,0.07320633056045946
ASAD_REV_BSU16750-MONOMER_s,0.010216381162403813
ASNN_FWD_BSU23580-MONOMER,0.0
ASNN_FWD_BSU23580-MONOMER_s,0.0
ASNS1_FWD_BSU10790-MONOMER,0.010642725376825219
ASNS1_FWD_BSU10790-MONOMER_s,0.0
ASNS1_FWD_BSU30540-MONOMER_mod_mg2,0.0
ASNS1_FWD_BSU30540-MONOMER_mod_mg2_s,0.0
ASNS1_FWD_BSU39920-MONOMER,0.0
ASNS1_FWD_BSU39920-MONOMER_s,0.0
ASNt2r_FWD_CPLX_dummy,0.0
ASNt2r_FWD_CPLX_dummy_s,0.004114963408220786
ASP1DC_FWD_BSU22410-MONOMER,0.0
ASP1DC_FWD_BSU22410-MONOMER_s,0.0
ASPCT_FWD_BSU15490-MONOMER,0.017919626455864625
ASPCT_FWD_BSU15490-MONOMER_s,0.0
ASPK_FWD_BSU03790-MONOMER,0.0
ASPK_FWD_BSU03790-MONOMER_s,0.0
ASPK_FWD_BSU16760-MONOMER,0.07320633056045946
ASPK_FWD_BSU16760-MONOMER_s,0.010216381162403813
ASPK_FWD_BSU28470-MONOMER,0.0
ASPK_FWD_BSU28470-MONOMER_s,0.0
ASPK_FWD_CPLX8J2-164,0.0
ASPK_FWD_CPLX8J2-164_s,0.0
ASPK_REV_BSU03790-MONOMER,0.0
ASPK_REV_BSU03790-MONOMER_s,0.0
ASPK_REV_BSU16760-MONOMER,0.0
ASPK_REV_BSU16760-MONOMER_s,0.0
ASPK_REV_BSU28470-MONOMER,0.0
ASPK_REV_BSU28470-MONOMER_s,0.0
ASPK_REV_CPLX8J2-164,0.0
ASPK_REV_CPLX8J2-164_s,0.0
ASPO1_FWD_BSU27870-MONOMER_mod_fad,0.0
ASPO1_FWD_BSU27870-MONOMER_mod_fad_s,0.0
ASPO6_FWD_BSU27870-MONOMER_mod_fad,2.129557441064336e-08
ASPO6_FWD_BSU27870-MONOMER_mod_fad_s,1.409042436484131e-10
ASPTA_FWD_BSU22370-MONOMER,0.0
ASPTA_FWD_BSU22370-MONOMER_s,0.0
ASPTA_REV_BSU22370-MONOMER,0.16625746785241657
ASPTA_REV_BSU22370-MONOMER_s,0.0
ASPT_FWD_BSU23570-MONOMER_mod_cobalt2,0.0
ASPT_FWD_BSU23570-MONOMER_mod_cobalt2_s,0.0
ASPt2r_FWD_BSU10220-MONOMER,4.95537382241565e-33
ASPt2r_FWD_BSU10220-MONOMER_s,0.01539656431994098
ATPM,9.0
ATPM_FWD_CPLX_dummy,0.0
ATPM_FWD_CPLX_dummy_s,0.0
ATPM_s,9.0
ATPPRT_FWD_BSU34920-MONOMER,0.006162368313289667
ATPPRT_FWD_BSU34920-MONOMER_s,0.0
ATPPRT_REV_BSU34920-MONOMER,0.0
ATPPRT_REV_BSU34920-MONOMER_s,0.0
ATPS4r_FWD_CPLX000-10,22.199894729172772
ATPS4r_FWD_CPLX000-10_s,0.0
ATPS4r_REV_CPLX000-10,0.0
ATPS4r_REV_CPLX000-10_s,0.0
BALAt2r_FWD_BSU06310-MONOMER,0.0
BALAt2r_FWD_BSU06310-MONOMER_s,0.0
BETALDHx_FWD_BSU31060-MONOMER,0.0
BETALDHx_FWD_BSU31060-MONOMER_s,0.0
BGLA1_FWD_BSU38560-MONOMER,0.0
BGLA1_FWD_BSU38560-MONOMER_s,0.0
BGLA1_FWD_BSU40110-MONOMER,0.0
BGLA1_FWD_BSU40110-MONOMER_s,0.0
BG_CELLB_FWD_BSU39260-MONOMER,0.0
BG_CELLB_FWD_BSU39260-MONOMER_s,0.0
BG_MADG_FWD_BSU39260-MONOMER,0.0
BG_MADG_FWD_BSU39260-MONOMER_s,0.0
BG_MBDG_FWD_BSU39260-MONOMER,0.0
BG_MBDG_FWD_BSU39260-MONOMER_s,0.0
BILEt4_FWD_BSU19350-MONOMER,0.0
BILEt4_FWD_BSU19350-MONOMER_s,0.0
BIOMASS_BS_10_FWD_CPLX_dummy,0.0
BIOMASS_BS_10_FWD_CPLX_dummy_s,0.0
BLACT_FWD_BSU02090-MONOMER,0.0
BLACT_FWD_BSU02090-MONOMER_s,0.0
BLACT_FWD_BSU18800-MONOMER,0.0
BLACT_FWD_BSU18800-MONOMER_s,0.0
BLACT_REV_BSU02090-MONOMER,0.0
BLACT_REV_BSU02090-MONOMER_s,0.0
BLACT_REV_BSU18800-MONOMER,0.0
BLACT_REV_BSU18800-MONOMER_s,0.0
BMOCOGDPt,0.0
BMOCOGDPt_s,0.0
BSU00810-MONOMER_to_generic_Dus,0.0
BSU00810-MONOMER_to_generic_Dus_s,0.0
BSU00820-MONOMER_to_generic_LYSINEaaRS,0.0
BSU00820-MONOMER_to_generic_LYSINEaaRS_s,0.0
BSU01130-MONOMER_to_generic_Tuf,4.5853835394969166e-08
BSU01130-MONOMER_to_generic_Tuf_s,3.0636289695565655e-08
BSU08030-MONOMER_to_generic_Dus,0.0
BSU08030-MONOMER_to_generic_Dus_s,0.0
BSU15140-MONOMER_to_generic_16Sm4Cm1402,2.9823146701053345e-13
BSU15140-MONOMER_to_generic_16Sm4Cm1402_s,1.9909631696628808e-13
BSU28370-MONOMER_to_generic_RNase,9.02448053751009e-14
BSU28370-MONOMER_to_generic_RNase_s,5.854162746572698e-14
BSU32680-MONOMER_2fe2s_c_unloading,0.0
BSU32680-MONOMER_2fe2s_c_unloading_s,0.0
BSU32680-MONOMER_4fe4s_c_unloading,0.0
BSU32680-MONOMER_4fe4s_c_unloading_s,0.0
BSU32680-MONOMER_mod_1:2fe2s_to_generic_2fe2s_transfer_complex,0.0
BSU32680-MONOMER_mod_1:2fe2s_to_generic_2fe2s_transfer_complex_s,0.0
BSU32680-MONOMER_mod_1:4fe4s_to_generic_4fe4s_transfer_complex,3.0790619075736733e-14
BSU32680-MONOMER_mod_1:4fe4s_to_generic_4fe4s_transfer_complex_s,5.801692145028206e-15
BSU35290-MONOMER_to_generic_RF,1.4055754997764247e-10
BSU35290-MONOMER_to_generic_RF_s,8.569527207839397e-11
BSU37010-MONOMER_to_generic_RF,0.0
BSU37010-MONOMER_to_generic_RF_s,0.0
BTDD_RR_FWD_BSU06240-MONOMER,0.002934638167983278
BTDD_RR_FWD_BSU06240-MONOMER_s,0.0
BTDD_RR_REV_BSU06240-MONOMER,0.0
BTDD_RR_REV_BSU06240-MONOMER_s,0.002934638167983278
BTDt6_RR_FWD_CPLX_dummy,0.0
BTDt6_RR_FWD_CPLX_dummy_s,0.0
BTDt6_RR_REV_CPLX_dummy,0.0
BTDt6_RR_REV_CPLX_dummy_s,0.002934638167983278
BTS_1_FWD_BSU30200-MONOMER,0.0
BTS_1_FWD_BSU30200-MONOMER_s,0.0
BUTKr_FWD_BSU24070-MONOMER,0.0
BUTKr_FWD_BSU24070-MONOMER_s,0.0
BUTKr_REV_BSU24070-MONOMER,0.0
BUTKr_REV_BSU24070-MONOMER_s,0.0
BUTSabc_FWD_CPLX8J2-74,0.0
BUTSabc_FWD_CPLX8J2-74_s,0.0
CA2abc1_FWD_BSU15650-MONOMER,0.0
CA2abc1_FWD_BSU15650-MONOMER_s,0.0
CAT_FWD_BSU08820-MONOMER,0.011583887304710615
CAT_FWD_BSU08820-MONOMER_s,7.045212182420655e-11
CAT_FWD_BSU38630-MONOMER,0.0
CAT_FWD_BSU38630-MONOMER_s,0.0
CAT_FWD_BSU39050-MONOMER,0.0
CAT_FWD_BSU39050-MONOMER_s,0.0
CAt4_FWD_BSU07920-MONOMER,0.0
CAt4_FWD_BSU07920-MONOMER_s,0.0
CAt4_FWD_CPLX8J2-142,0.0
CAt4_FWD_CPLX8J2-142_s,0.0
CAt4_REV_BSU07920-MONOMER,0.0
CAt4_REV_BSU07920-MONOMER_s,0.0
CAt4_REV_CPLX8J2-142,0.0
CAt4_REV_CPLX8J2-142_s,0.0
CBL2abc_FWD_CPLX000-11,0.0
CBL2abc_FWD_CPLX000-11_s,0.0
CBLtex_FWD_BSU33170-MONOMER,1.313875359542892e-09
CBLtex_FWD_BSU33170-MONOMER_s,5.039697097160058e-10
CBPS_FWD_CPLX8J2-5,0.027685809489723986
CBPS_FWD_CPLX8J2-5_s,0.0
CBPS_FWD_CPLX8J2-6_mod_zn2,0.0
CBPS_FWD_CPLX8J2-6_mod_zn2_s,0.0
CD2abc1_FWD_BSU13850-MONOMER,0.0
CD2abc1_FWD_BSU13850-MONOMER_s,0.0
CD2abc1_FWD_BSU33490-MONOMER,0.0
CD2abc1_FWD_BSU33490-MONOMER_s,0.0
CD2t4_FWD_BSU26650-MONOMER,0.0
CD2t4_FWD_BSU26650-MONOMER_s,0.0
CDGPT_BS_FWD_BSU16920-MONOMER_mod_mg2,0.0
CDGPT_BS_FWD_BSU16920-MONOMER_mod_mg2_s,0.0018935080628557017
CDPDSP_BS_FWD_BSU02270-MONOMER,0.0
CDPDSP_BS_FWD_BSU02270-MONOMER_s,0.005103013729357574
CDPMEK_FWD_BSU00460-MONOMER,0.0
CDPMEK_FWD_BSU00460-MONOMER_s,0.00011262861145019532
CELBpts_FWD_CPLX000-12,0.0
CELBpts_FWD_CPLX000-12_s,0.0
CELBpts_FWD_CPLX000-13,0.0
CELBpts_FWD_CPLX000-13_s,0.0
CELBpts_FWD_CPLX000-14,0.0
CELBpts_FWD_CPLX000-14_s,0.0
CHCOAL_FWD_BSU30240-MONOMER,0.0
CHCOAL_FWD_BSU30240-MONOMER_s,0.0
CHCOAL_FWD_CPLX8J2-184,0.0
CHCOAL_FWD_CPLX8J2-184_s,0.0
CHLabc_FWD_CPLX8J2-65,0.0
CHLabc_FWD_CPLX8J2-65_s,0.0
CHLabc_FWD_CPLX8J2-93,0.0
CHLabc_FWD_CPLX8J2-93_s,0.0
CHOLD2_FWD_BSU31050-MONOMER,0.0
CHOLD2_FWD_BSU31050-MONOMER_s,0.0
CHOLSabc_1_FWD_CPLX8J2-93,0.0
CHOLSabc_1_FWD_CPLX8J2-93_s,0.0
CHORM_FWD_BSU22690-MONOMER,0.009408138693490218
CHORM_FWD_BSU22690-MONOMER_s,0.0
CHORM_FWD_BSU27910-MONOMER,0.0
CHORM_FWD_BSU27910-MONOMER_s,0.015741796029360294
CHORM_FWD_BSU29750-MONOMER,0.0
CHORM_FWD_BSU29750-MONOMER_s,0.0
CHORS_FWD_BSU22710-MONOMER,0.028917883332285406
CHORS_FWD_BSU22710-MONOMER_s,0.0
CHORt2_FWD_CPLX_dummy,0.0
CHORt2_FWD_CPLX_dummy_s,0.015757885830996035
CHORt2_REV_CPLX_dummy,0.0
CHORt2_REV_CPLX_dummy_s,0.0
CITRt2r_FWD_CPLX_dummy,0.0
CITRt2r_FWD_CPLX_dummy_s,0.0
CITt10_FWD_BSU07610-MONOMER,0.0
CITt10_FWD_BSU07610-MONOMER_s,0.00013197514494616916
CITt11_FWD_BSU07610-MONOMER,1.4591312644160065e-06
CITt11_FWD_BSU07610-MONOMER_s,0.0
CITt12_FWD_BSU07610-MONOMER,0.0
CITt12_FWD_BSU07610-MONOMER_s,0.0
CITt13_FWD_BSU07610-MONOMER,0.0
CITt13_FWD_BSU07610-MONOMER_s,0.0
CITt14_FWD_BSU07610-MONOMER,0.0
CITt14_FWD_BSU07610-MONOMER_s,0.0
CITt14_FWD_BSU39060-MONOMER,0.0
CITt14_FWD_BSU39060-MONOMER_s,0.0
CITt15_FWD_BSU07610-MONOMER,6.547449645930996e-08
CITt15_FWD_BSU07610-MONOMER_s,2.0468153565472582e-08
CITt2r_FWD_BSU26860-MONOMER,0.0
CITt2r_FWD_BSU26860-MONOMER_s,0.0
CITt2r_FWD_BSU38770-MONOMER,0.0
CITt2r_FWD_BSU38770-MONOMER_s,0.27085444421714744
CITt2r_REV_BSU26860-MONOMER,0.0
CITt2r_REV_BSU26860-MONOMER_s,0.0
CITt2r_REV_BSU38770-MONOMER,1.5246057608753166e-06
CITt2r_REV_BSU38770-MONOMER_s,0.0
CLPNS2_BS_FWD_BSU36590-MONOMER,0.0
CLPNS2_BS_FWD_BSU36590-MONOMER_s,0.0
CLPNS2_BS_FWD_BSU37190-MONOMER,0.0
CLPNS2_BS_FWD_BSU37190-MONOMER_s,4.4478206049194386e-05
CLPNS2_BS_FWD_BSU37240-MONOMER,0.0
CLPNS2_BS_FWD_BSU37240-MONOMER_s,0.0
CLt,0.0
CLt_s,0.0
CMPDAi_FWD_BSU25580-MONOMER,0.0
CMPDAi_FWD_BSU25580-MONOMER_s,0.0
CMPt6_FWD_CPLX_dummy,0.0
CMPt6_FWD_CPLX_dummy_s,0.005441916430384832
CMPt6_REV_CPLX_dummy,0.0
CMPt6_REV_CPLX_dummy_s,0.0
CO2t_FWD_SPONT,0.0
CO2t_FWD_SPONT_s,0.0
CO2t_REV_SPONT,6.903713699952183
CO2t_REV_SPONT_s,2.540701320074017
COBALTt5_FWD_SPONT,2.1306603789940252e-08
COBALTt5_FWD_SPONT_s,1.1029379296891355e-11
CPPPGO_FWD_BSU09840-MONOMER,0.0
CPPPGO_FWD_BSU09840-MONOMER_s,0.0
CPPPGO_FWD_BSU25500-MONOMER,0.0
CPPPGO_FWD_BSU25500-MONOMER_s,0.0
CRNabc_FWD_CPLX8J2-93,0.0
CRNabc_FWD_CPLX8J2-93_s,0.0
CRO4t3_FWD_BSU36120-MONOMER,0.0
CRO4t3_FWD_BSU36120-MONOMER_s,0.0
CRO4t3_FWD_BSU36130-MONOMER,0.0
CRO4t3_FWD_BSU36130-MONOMER_s,0.0
CSNt2_FWD_BSU38710-MONOMER,0.0
CSNt2_FWD_BSU38710-MONOMER_s,0.0
CS_FWD_BSU09440-MONOMER,0.0
CS_FWD_BSU09440-MONOMER_s,0.0
CS_FWD_BSU29140-MONOMER,2.2507804254138173
CS_FWD_BSU29140-MONOMER_s,0.0
CTBTabc_FWD_CPLX8J2-93,0.0
CTBTabc_FWD_CPLX8J2-93_s,0.0
CTPS1_FWD_BSU37150-MONOMER_mod_mg2,0.00934581451417419
CTPS1_FWD_BSU37150-MONOMER_mod_mg2_s,0.0
CTPS2_FWD_BSU37150-MONOMER_mod_mg2,0.0
CTPS2_FWD_BSU37150-MONOMER_mod_mg2_s,0.0
CU2abc1_FWD_BSU33500-MONOMER,0.0
CU2abc1_FWD_BSU33500-MONOMER_s,0.0
CYOO3_FWD_CPLX8J2-22,13.396532005445334
CYOO3_FWD_CPLX8J2-22_s,0.0
CYOR3m_FWD_CPLX8J2-42,13.396532005445334
CYOR3m_FWD_CPLX8J2-42_s,0.0
CYSGLYt2ir_FWD_CPLX_dummy,0.0
CYSGLYt2ir_FWD_CPLX_dummy_s,0.0
CYSS_2_FWD_BSU00730-MONOMER_mod_2:pydx5p,0.0
CYSS_2_FWD_BSU00730-MONOMER_mod_2:pydx5p_s,0.0
CYSTGL_FWD_BSU27250-MONOMER_mod_pydx5p,0.0011614075934445458
CYSTGL_FWD_BSU27250-MONOMER_mod_pydx5p_s,0.0004808074062805515
CYSTL_FWD_BSU11880-MONOMER,0.0
CYSTL_FWD_BSU11880-MONOMER_s,0.0
CYSTS_FWD_BSU27260-MONOMER,0.0011614075934445458
CYSTS_FWD_BSU27260-MONOMER_s,0.0004808074062805515
CYSTabc_FWD_CPLX_dummy,0.0
CYSTabc_FWD_CPLX_dummy_s,0.0
CYSabc_FWD_CPLX_dummy,0.0
CYSabc_FWD_CPLX_dummy_s,0.0
CYTB_B2_FWD_CPLX8J2-102,0.0
CYTB_B2_FWD_CPLX8J2-102_s,0.0
CYTB_B3_FWD_CPLX8J2-43,0.0
CYTB_B3_FWD_CPLX8J2-43_s,0.0
CYTDK1_FWD_BSU27330-MONOMER_mod_mg2,2.378552624109414e-05
CYTDK1_FWD_BSU27330-MONOMER_mod_mg2_s,0.0
CYTDK2_FWD_BSU27330-MONOMER_mod_mg2,0.0
CYTDK2_FWD_BSU27330-MONOMER_mod_mg2_s,0.0
CYTD_FWD_BSU25300-MONOMER_mod_zn2,0.0
CYTD_FWD_BSU25300-MONOMER_mod_zn2_s,0.0
CYTDt2_FWD_BSU32180-MONOMER,0.0
CYTDt2_FWD_BSU32180-MONOMER_s,0.0
CYTDt2_FWD_BSU39020-MONOMER,0.0
CYTDt2_FWD_BSU39020-MONOMER_s,0.0
CYTDt2_FWD_BSU39410-MONOMER,0.0
CYTDt2_FWD_BSU39410-MONOMER_s,0.0
CYTK1_FWD_BSU22890-MONOMER_mod_mg2,0.0005761399347572072
CYTK1_FWD_BSU22890-MONOMER_mod_mg2_s,0.04851607644342006
CYTK1_REV_BSU22890-MONOMER_mod_mg2,0.0
CYTK1_REV_BSU22890-MONOMER_mod_mg2_s,0.0
CYTK2_FWD_BSU22890-MONOMER_mod_mg2,0.0
CYTK2_FWD_BSU22890-MONOMER_mod_mg2_s,0.0
CYTK2_REV_BSU22890-MONOMER_mod_mg2,0.0
CYTK2_REV_BSU22890-MONOMER_mod_mg2_s,0.0
CYTOM_FWD_BSU20250-MONOMER,0.0
CYTOM_FWD_BSU20250-MONOMER_s,0.0
CYTOM_REV_BSU20250-MONOMER,4.61487838143814e-06
CYTOM_REV_BSU20250-MONOMER_s,1.9170647859656e-05
Cut1_FWD_BSU03950-MONOMER,0.0
Cut1_FWD_BSU03950-MONOMER_s,0.0
Cut1_FWD_BSU33500-MONOMER,0.0
Cut1_FWD_BSU33500-MONOMER_s,0.0
D4DGCD_FWD_BSU02460-MONOMER,0.0
D4DGCD_FWD_BSU02460-MONOMER_s,0.0
DAAOP_FWD_BSU12920-MONOMER,0.0
DAAOP_FWD_BSU12920-MONOMER_s,0.0
DADK_FWD_BSU01370-MONOMER_mod_mg2,0.0
DADK_FWD_BSU01370-MONOMER_mod_mg2_s,0.0
DADK_REV_BSU01370-MONOMER_mod_mg2,0.0
DADK_REV_BSU01370-MONOMER_mod_mg2_s,0.0
DADNK_FWD_BSU00140-MONOMER,0.0
DADNK_FWD_BSU00140-MONOMER_s,0.0
DADNt2_FWD_BSU38710-MONOMER,0.0
DADNt2_FWD_BSU38710-MONOMER_s,0.002934638167983278
DAGK_BS_FWD_BSU25310-MONOMER,0.0
DAGK_BS_FWD_BSU25310-MONOMER_s,0.0
DALAOX_FWD_BSU11670-MONOMER,0.0
DALAOX_FWD_BSU11670-MONOMER_s,0.0
